time,tls,phase,q_up,q_down,max_age,beta,gamma,pressure
257,B2,2,9,6,3,0.6,0.1,5.7
257,B2,3,6,0,2,0.3,0.1,6.2
259,B0,0,33,1,3,0.3,0.1,33.0
259,B0,1,0,1,2,0.9,0.1,-0.7
259,B0,2,21,1,3,0.3,0.1,21.0
259,B0,3,0,1,2,0.9,0.1,-0.7
260,B0,0,33,2,6,0.3,0.1,33.0
260,B0,1,0,1,4,0.9,0.1,-0.5
260,B0,2,24,1,6,0.3,0.1,24.3
260,B0,3,0,1,4,0.9,0.1,-0.5
261,A1,0,3,26,3,0.9,0.1,-20.1
261,A1,1,0,7,2,0.9,0.1,-6.1
261,A1,2,29,26,3,0.8666666666666667,0.1,6.766666666666665
261,A1,3,0,7,2,0.9,0.1,-6.1
261,B0,0,37,2,9,0.3,0.15,37.75
261,B0,1,0,2,6,0.9,0.1,-1.2
261,B0,2,27,2,9,0.3,0.15,27.75
261,B0,3,0,2,6,0.9,0.1,-1.2
262,B0,0,36,3,12,0.3,0.2,37.5
262,B0,1,0,2,8,0.9,0.13333333333333333,-0.7333333333333334
262,B0,2,30,3,12,0.3,0.2,31.5
262,B0,3,0,2,8,0.9,0.13333333333333333,-0.7333333333333334
263,B0,0,41,5,15,0.3,0.25,43.25
263,B0,1,1,2,10,0.9,0.16666666666666666,0.8666666666666665
263,B0,2,34,4,15,0.3,0.25,36.55
263,B0,3,1,2,10,0.9,0.16666666666666666,0.8666666666666665
264,B0,0,43,5,18,0.3,0.3,46.9
264,B0,1,0,3,12,0.9,0.2,-0.2999999999999998
264,B0,2,33,5,18,0.3,0.3,36.9
264,B0,3,0,3,12,0.9,0.2,-0.2999999999999998
265,B0,0,42,5,21,0.3,0.35,47.85
265,B0,1,0,2,14,0.9,0.23333333333333334,1.4666666666666666
265,B0,2,36,5,21,0.3,0.35,41.85
265,B0,3,0,2,14,0.9,0.23333333333333334,1.4666666666666666
265,C1,0,36,14,3,0.3783783783783784,0.1,31.002702702702702
265,C1,1,1,11,2,0.9,0.1,-8.700000000000001
265,C1,2,1,14,3,0.9,0.1,-11.299999999999999
265,C1,3,1,11,2,0.9,0.1,-8.700000000000001
266,B0,0,39,6,24,0.3,0.4,46.800000000000004
266,B0,1,0,2,16,0.9,0.26666666666666666,2.466666666666667
266,B0,2,37,5,24,0.3,0.4,45.1
266,B0,3,0,2,16,0.9,0.26666666666666666,2.466666666666667
267,B0,0,42,7,27,0.3,0.45,52.05
267,B0,1,0,3,18,0.9,0.3,2.6999999999999993
267,B0,2,40,7,27,0.3,0.45,50.05
267,B0,3,0,3,18,0.9,0.3,2.6999999999999993
268,B0,0,45,6,30,0.3,0.5,58.2
268,B0,1,0,2,20,0.9,0.3333333333333333,4.866666666666666
268,B0,2,41,6,30,0.3,0.5,54.2
268,B0,3,0,2,20,0.9,0.3333333333333333,4.866666666666666
269,B0,0,48,9,33,0.3,0.5,61.8
269,B0,1,0,2,22,0.9,0.36666666666666664,6.266666666666667
269,B0,2,44,8,33,0.3,0.5,58.1
269,B0,3,0,2,22,0.9,0.36666666666666664,6.266666666666667
270,B0,0,48,8,36,0.3,0.5,63.6
270,B0,1,0,2,24,0.9,0.4,7.800000000000002
270,B0,2,44,8,36,0.3,0.5,59.6
270,B0,3,0,2,24,0.9,0.4,7.800000000000002
271,B0,0,48,9,39,0.3,0.5,64.8
271,B0,1,0,2,26,0.9,0.43333333333333335,9.466666666666667
271,B0,2,44,9,39,0.3,0.5,60.8
271,B0,3,0,2,26,0.9,0.43333333333333335,9.466666666666667
272,B0,0,48,10,42,0.3,0.5,66.0
272,B0,1,0,2,28,0.9,0.4666666666666667,11.266666666666666
272,B0,2,44,9,42,0.3,0.5,62.3
272,B0,3,0,2,28,0.9,0.4666666666666667,11.266666666666666
272,B1,0,86,56,3,0.6436781609195402,0.1,50.254022988505746
272,B1,2,103,40,3,0.38461538461538464,0.1,87.91538461538461
272,B2,0,8,24,3,0.9,0.1,-13.3
272,B2,1,0,11,2,0.9,0.1,-9.700000000000001
272,B2,2,28,24,3,0.8275862068965517,0.1,8.437931034482759
272,B2,3,0,11,2,0.9,0.1,-9.700000000000001
273,B0,0,45,12,45,0.3,0.5,63.9
273,B0,1,0,2,30,0.9,0.5,13.2
273,B0,2,48,12,45,0.3,0.5,66.9
273,B0,3,0,2,30,0.9,0.5,13.2
273,B1,0,88,58,6,0.651685393258427,0.1,50.80224719101123
273,B1,2,100,44,6,0.43564356435643564,0.1,81.43168316831682
274,B1,0,92,55,9,0.5913978494623656,0.15,60.82311827956989
274,B1,2,100,42,9,0.4158415841584158,0.15,83.88465346534653
275,B1,0,94,51,12,0.5368421052631579,0.2,69.02105263157895
275,B1,2,96,40,12,0.41237113402061853,0.2,81.90515463917527
276,A1,0,25,24,3,0.9,0.1,3.6999999999999984
276,A1,1,0,3,2,0.9,0.1,-2.5
276,A1,2,6,24,3,0.9,0.1,-15.3
276,A1,3,0,3,2,0.9,0.1,-2.5
276,B1,0,95,46,15,0.4791666666666667,0.25,76.70833333333333
276,B1,2,97,36,15,0.3673469387755102,0.25,87.52551020408163
277,B1,0,103,41,18,0.3942307692307692,0.3,92.23653846153847
277,B1,2,102,34,18,0.3300970873786408,0.3,96.17669902912621
278,B1,0,105,40,21,0.37735849056603776,0.35,97.25566037735848
278,B1,2,107,36,21,0.3333333333333333,0.35,102.35
279,B1,0,110,35,24,0.3153153153153153,0.4,108.56396396396397
279,B1,2,107,33,24,0.3055555555555556,0.4,106.51666666666668
280,C1,0,9,20,3,0.9,0.1,-8.7
280,C1,1,0,17,2,0.9,0.1,-15.100000000000001
280,C1,2,23,20,3,0.8333333333333334,0.1,6.633333333333332
280,C1,3,0,17,2,0.9,0.1,-15.100000000000001
287,B2,0,41,23,3,0.5476190476190477,0.1,28.704761904761906
287,B2,1,5,10,2,0.9,0.1,-3.8
287,B2,2,11,23,3,0.9,0.1,-9.399999999999999
287,B2,3,5,10,2,0.9,0.1,-3.8
288,B0,0,60,9,3,0.3,0.1,57.599999999999994
288,B0,1,2,0,2,0.3,0.1,2.2
288,B0,2,11,9,3,0.75,0.1,4.55
288,B0,3,2,0,2,0.3,0.1,2.2
291,A1,0,12,25,3,0.9,0.1,-10.2
291,A1,1,0,5,2,0.9,0.1,-4.3
291,A1,2,24,25,3,0.9,0.1,1.8
291,A1,3,0,5,2,0.9,0.1,-4.3
294,B1,0,65,15,3,0.3,0.1,60.8
294,B1,2,148,18,3,0.3,0.1,142.9
295,C1,0,38,28,3,0.717948717948718,0.1,18.1974358974359
295,C1,1,0,19,2,0.9,0.1,-16.900000000000002
295,C1,2,0,28,3,0.9,0.1,-24.9
295,C1,3,0,19,2,0.9,0.1,-16.900000000000002
302,B2,0,14,11,3,0.7333333333333333,0.1,6.233333333333333
302,B2,1,0,4,2,0.9,0.1,-3.4
302,B2,2,21,11,3,0.5,0.1,15.8
302,B2,3,0,4,2,0.9,0.1,-3.4
303,B0,0,33,14,3,0.4117647058823529,0.1,27.53529411764706
303,B0,1,0,4,2,0.9,0.1,-3.4
303,B0,2,28,13,3,0.4482758620689655,0.1,22.47241379310345
303,B0,3,0,4,2,0.9,0.1,-3.4
304,B0,0,27,15,6,0.5357142857142857,0.1,19.564285714285717
304,B0,1,0,5,4,0.9,0.1,-4.1
304,B0,2,33,15,6,0.4411764705882353,0.1,26.982352941176472
304,B0,3,0,5,4,0.9,0.1,-4.1
306,A1,0,24,10,3,0.4,0.1,20.3
306,A1,1,0,4,2,0.9,0.1,-3.4
306,A1,2,6,10,3,0.9,0.1,-2.7
306,A1,3,0,4,2,0.9,0.1,-3.4
309,B1,0,84,33,3,0.38823529411764707,0.1,71.48823529411764
309,B1,2,76,31,3,0.4025974025974026,0.1,63.819480519480514
310,C1,0,27,20,3,0.7142857142857143,0.1,13.014285714285714
310,C1,1,0,8,2,0.9,0.1,-7.0
310,C1,2,19,20,3,0.9,0.1,1.3
310,C1,3,0,8,2,0.9,0.1,-7.0
311,C1,0,30,17,6,0.5483870967741935,0.1,21.277419354838713
311,C1,1,0,8,4,0.9,0.1,-6.8
311,C1,2,21,17,6,0.7727272727272727,0.1,8.463636363636363
311,C1,3,0,8,4,0.9,0.1,-6.8
312,C1,0,33,18,9,0.5294117647058824,0.15,24.820588235294117
312,C1,1,0,8,6,0.9,0.1,-6.6
312,C1,2,21,18,9,0.8181818181818182,0.15,7.622727272727271
312,C1,3,0,8,6,0.9,0.1,-6.6
313,C1,0,33,18,12,0.5294117647058824,0.2,25.870588235294115
313,C1,1,0,8,8,0.9,0.13333333333333333,-6.133333333333334
313,C1,2,25,18,12,0.6923076923076923,0.2,14.938461538461539
313,C1,3,0,8,8,0.9,0.13333333333333333,-6.133333333333334
314,C1,0,33,17,15,0.5,0.25,28.25
314,C1,1,0,8,10,0.9,0.16666666666666666,-5.533333333333333
314,C1,2,24,17,15,0.68,0.25,16.189999999999998
314,C1,3,0,8,10,0.9,0.16666666666666666,-5.533333333333333
315,C1,0,39,17,18,0.425,0.3,37.175
315,C1,1,0,8,12,0.9,0.2,-4.8
315,C1,2,24,17,18,0.68,0.3,17.84
315,C1,3,0,8,12,0.9,0.2,-4.8
316,C1,0,42,15,21,0.3488372093023256,0.35,44.117441860465114
316,C1,1,0,8,14,0.9,0.23333333333333334,-3.9333333333333336
316,C1,2,24,15,21,0.6,0.35,22.35
316,C1,3,0,8,14,0.9,0.23333333333333334,-3.9333333333333336
317,B2,0,28,9,3,0.3103448275862069,0.1,25.50689655172414
317,B2,1,6,6,2,0.8571428571428571,0.1,1.0571428571428576
317,B2,2,6,9,3,0.9,0.1,-1.7999999999999996
317,B2,3,6,6,2,0.8571428571428571,0.1,1.0571428571428576
317,C1,0,42,17,24,0.3953488372093023,0.4,44.87906976744186
317,C1,1,0,8,16,0.9,0.26666666666666666,-2.9333333333333336
317,C1,2,24,17,24,0.68,0.4,22.04
317,C1,3,0,8,16,0.9,0.26666666666666666,-2.9333333333333336
318,C1,0,45,16,27,0.34782608695652173,0.45,51.584782608695654
318,C1,1,0,8,18,0.9,0.3,-1.8000000000000007
318,C1,2,24,16,27,0.64,0.45,25.91
318,C1,3,0,8,18,0.9,0.3,-1.8000000000000007
319,B0,0,33,7,3,0.3,0.1,31.2
319,B0,1,0,0,2,0.3,0.1,0.2
319,B0,2,0,7,3,0.9,0.1,-6.0
319,B0,3,0,0,2,0.3,0.1,0.2
319,C1,0,44,15,30,0.3333333333333333,0.5,54.0
319,C1,1,1,7,20,0.9,0.3333333333333333,1.3666666666666663
319,C1,2,25,15,30,0.5769230769230769,0.5,31.346153846153847
319,C1,3,1,7,20,0.9,0.3333333333333333,1.3666666666666663
320,C1,0,42,16,33,0.37209302325581395,0.5,52.54651162790698
320,C1,1,0,7,22,0.9,0.36666666666666664,1.7666666666666666
320,C1,2,24,16,33,0.64,0.5,30.259999999999998
320,C1,3,0,7,22,0.9,0.36666666666666664,1.7666666666666666
321,A1,0,23,14,3,0.5833333333333334,0.1,15.133333333333333
321,A1,1,0,7,2,0.9,0.1,-6.1
321,A1,2,23,14,3,0.5833333333333334,0.1,15.133333333333333
321,A1,3,0,7,2,0.9,0.1,-6.1
321,C1,0,48,20,36,0.40816326530612246,0.5,57.83673469387755
321,C1,1,0,9,24,0.9,0.4,1.5000000000000018
321,C1,2,25,20,36,0.7692307692307693,0.5,27.615384615384613
321,C1,3,0,9,24,0.9,0.4,1.5000000000000018
322,A1,0,26,17,6,0.6296296296296297,0.1,15.896296296296295
322,A1,1,0,8,4,0.9,0.1,-6.8
322,A1,2,26,16,6,0.5925925925925926,0.1,17.11851851851852
322,A1,3,0,8,4,0.9,0.1,-6.8
322,C1,0,48,21,39,0.42857142857142855,0.5,58.5
322,C1,1,0,8,26,0.9,0.43333333333333335,4.066666666666667
322,C1,2,24,21,39,0.84,0.5,25.86
322,C1,3,0,8,26,0.9,0.43333333333333335,4.066666666666667
323,C1,0,48,24,42,0.4897959183673469,0.5,57.244897959183675
323,C1,1,0,11,28,0.9,0.4666666666666667,3.166666666666666
323,C1,2,24,24,42,0.9,0.5,23.4
323,C1,3,0,11,28,0.9,0.4666666666666667,3.166666666666666
324,B1,0,36,25,3,0.6756756756756757,0.1,19.40810810810811
324,B1,2,104,37,3,0.3523809523809524,0.1,91.26190476190476
324,C1,0,51,25,45,0.4807692307692308,0.5,61.480769230769226
324,C1,1,0,11,30,0.9,0.5,5.1
324,C1,2,24,25,45,0.9,0.5,24.0
324,C1,3,0,11,30,0.9,0.5,5.1
325,C1,0,54,25,48,0.45454545454545453,0.5,66.63636363636364
325,C1,1,0,11,32,0.9,0.5,6.1
325,C1,2,24,25,48,0.9,0.5,25.5
325,C1,3,0,11,32,0.9,0.5,6.1
326,C1,0,54,28,51,0.509090909090909,0.5,65.24545454545455
326,C1,1,0,12,34,0.9,0.5,6.199999999999999
326,C1,2,27,28,51,0.9,0.5,27.3
326,C1,3,0,12,34,0.9,0.5,6.199999999999999
327,C1,0,57,21,54,0.3620689655172414,0.5,76.39655172413794
327,C1,1,0,9,36,0.9,0.5,9.9
327,C1,2,27,21,54,0.75,0.5,38.25
327,C1,3,0,9,36,0.9,0.5,9.9
328,C1,0,57,22,57,0.3793103448275862,0.5,77.15517241379311
328,C1,1,0,10,38,0.9,0.5,10.0
328,C1,2,27,22,57,0.7857142857142857,0.5,38.214285714285715
328,C1,3,0,10,38,0.9,0.5,10.0
329,C1,0,57,21,60,0.3620689655172414,0.5,79.39655172413794
329,C1,1,0,8,40,0.9,0.5,12.8
329,C1,2,30,21,60,0.6774193548387096,0.5,45.774193548387096
329,C1,3,0,8,40,0.9,0.5,12.8
330,C1,0,59,21,63,0.35,0.5,83.15
330,C1,1,1,7,42,0.9,0.5,15.7
330,C1,2,34,21,63,0.6,0.5,52.9
330,C1,3,1,7,42,0.9,0.5,15.7
331,C1,0,57,20,66,0.3448275862068966,0.5,83.10344827586206
331,C1,1,0,7,44,0.9,0.5,15.7
331,C1,2,34,20,66,0.5714285714285714,0.5,55.57142857142857
331,C1,3,0,7,44,0.9,0.5,15.7
332,B2,0,15,4,3,0.3,0.1,14.100000000000001
332,B2,1,0,3,2,0.9,0.1,-2.5
332,B2,2,23,4,3,0.3,0.1,22.1
332,B2,3,0,3,2,0.9,0.1,-2.5
332,C1,0,49,25,69,0.5,0.5,71.0
332,C1,1,0,9,46,0.9,0.5,14.9
332,C1,2,33,25,69,0.7352941176470589,0.5,49.11764705882353
332,C1,3,0,9,46,0.9,0.5,14.9
333,C1,0,55,26,72,0.4642857142857143,0.5,78.92857142857143
333,C1,1,0,7,48,0.9,0.5,17.7
333,C1,2,33,26,72,0.7647058823529411,0.5,49.11764705882353
333,C1,3,0,7,48,0.9,0.5,17.7
334,B0,0,24,18,3,0.72,0.1,11.340000000000002
334,B0,1,0,5,2,0.9,0.1,-4.3
334,B0,2,33,18,3,0.5294117647058824,0.1,23.770588235294117
334,B0,3,0,5,2,0.9,0.1,-4.3
334,C1,0,54,23,75,0.41818181818181815,0.5,81.88181818181818
334,C1,1,0,7,50,0.9,0.5,18.7
334,C1,2,34,23,75,0.6571428571428571,0.5,56.385714285714286
334,C1,3,0,7,50,0.9,0.5,18.7
335,C1,0,54,23,78,0.41818181818181815,0.5,83.38181818181818
335,C1,1,0,6,52,0.9,0.5,20.6
335,C1,2,33,23,78,0.6764705882352942,0.5,56.44117647058823
335,C1,3,0,6,52,0.9,0.5,20.6
337,A1,0,45,20,3,0.43478260869565216,0.1,36.60434782608695
337,A1,1,3,12,2,0.9,0.1,-7.6000000000000005
337,A1,2,30,20,3,0.6451612903225806,0.1,17.39677419354839
337,A1,3,3,12,2,0.9,0.1,-7.6000000000000005
339,B1,0,100,52,3,0.5148514851485149,0.1,73.52772277227722
339,B1,2,108,61,3,0.5596330275229358,0.1,74.16238532110091
340,B1,0,104,53,6,0.5047619047619047,0.1,77.84761904761905
340,B1,2,111,64,6,0.5714285714285714,0.1,75.02857142857142
347,B2,0,20,15,3,0.7142857142857143,0.1,9.585714285714285
347,B2,1,8,7,2,0.7777777777777778,0.1,2.7555555555555555
347,B2,2,8,14,3,0.9,0.1,-4.3
347,B2,3,8,7,2,0.7777777777777778,0.1,2.7555555555555555
349,B0,0,35,16,3,0.4444444444444444,0.1,28.18888888888889
349,B0,1,0,4,2,0.9,0.1,-3.4
349,B0,2,12,16,3,0.9,0.1,-2.1000000000000005
349,B0,3,0,4,2,0.9,0.1,-3.4
350,C1,0,57,25,3,0.43103448275862066,0.1,46.52413793103448
350,C1,1,0,13,2,0.9,0.1,-11.500000000000002
350,C1,2,36,25,3,0.6756756756756757,0.1,19.40810810810811
350,C1,3,0,13,2,0.9,0.1,-11.500000000000002
351,C1,0,57,24,6,0.41379310344827586,0.1,47.66896551724138
351,C1,1,0,11,4,0.9,0.1,-9.5
351,C1,2,36,24,6,0.6486486486486487,0.1,21.032432432432433
351,C1,3,0,11,4,0.9,0.1,-9.5
352,A1,0,45,23,3,0.5,0.1,33.8
352,A1,1,1,16,2,0.9,0.1,-13.200000000000001
352,A1,2,33,23,3,0.6764705882352942,0.1,17.741176470588233
352,A1,3,1,16,2,0.9,0.1,-13.200000000000001
352,C1,0,57,23,9,0.39655172413793105,0.15,49.22931034482759
352,C1,1,0,9,6,0.9,0.1,-7.5
352,C1,2,36,23,9,0.6216216216216216,0.15,23.052702702702703
352,C1,3,0,9,6,0.9,0.1,-7.5
353,A1,0,42,21,6,0.4883720930232558,0.1,32.34418604651163
353,A1,1,0,14,4,0.9,0.1,-12.2
353,A1,2,29,21,6,0.7,0.1,14.9
353,A1,3,0,14,4,0.9,0.1,-12.2
353,C1,0,60,23,12,0.3770491803278688,0.2,53.72786885245902
353,C1,1,0,9,8,0.9,0.13333333333333333,-7.033333333333333
353,C1,2,36,23,12,0.6216216216216216,0.2,24.1027027027027
353,C1,3,0,9,8,0.9,0.13333333333333333,-7.033333333333333
354,A1,0,45,22,9,0.4782608695652174,0.15,35.82826086956522
354,A1,1,0,15,6,0.9,0.1,-12.9
354,A1,2,41,22,9,0.5238095238095238,0.15,30.826190476190476
354,A1,3,0,15,6,0.9,0.1,-12.9
354,C1,0,57,24,15,0.41379310344827586,0.25,50.81896551724138
354,C1,1,0,8,10,0.9,0.16666666666666666,-5.533333333333333
354,C1,2,39,24,15,0.6,0.25,28.35
354,C1,3,0,8,10,0.9,0.16666666666666666,-5.533333333333333
355,A1,0,41,26,12,0.6190476190476191,0.2,27.304761904761904
355,A1,1,1,16,8,0.9,0.13333333333333333,-12.333333333333334
355,A1,2,39,26,12,0.65,0.2,24.5
355,A1,3,1,16,8,0.9,0.13333333333333333,-12.333333333333334
355,B1,0,60,55,3,0.9,0.1,10.8
355,B1,2,134,69,3,0.5111111111111111,0.1,99.03333333333333
355,C1,0,60,27,18,0.4426229508196721,0.3,53.44918032786885
355,C1,1,0,9,12,0.9,0.2,-5.699999999999999
355,C1,2,40,27,18,0.6585365853658537,0.3,27.61951219512195
355,C1,3,0,9,12,0.9,0.2,-5.699999999999999
356,A1,0,36,26,15,0.7027027027027027,0.25,21.47972972972973
356,A1,1,0,17,10,0.9,0.16666666666666666,-13.633333333333335
356,A1,2,41,26,15,0.6190476190476191,0.25,28.654761904761905
356,A1,3,0,17,10,0.9,0.16666666666666666,-13.633333333333335
356,C1,0,63,32,21,0.5,0.35,54.35
356,C1,1,0,12,14,0.9,0.23333333333333334,-7.533333333333334
356,C1,2,39,32,21,0.8,0.35,20.75
356,C1,3,0,12,14,0.9,0.23333333333333334,-7.533333333333334
357,C1,0,66,30,24,0.44776119402985076,0.4,62.16716417910448
357,C1,1,0,12,16,0.9,0.26666666666666666,-6.533333333333334
357,C1,2,40,30,24,0.7317073170731707,0.4,27.64878048780488
357,C1,3,0,12,16,0.9,0.26666666666666666,-6.533333333333334
358,C1,0,66,30,27,0.44776119402985076,0.45,64.71716417910449
358,C1,1,0,13,18,0.9,0.3,-6.300000000000002
358,C1,2,40,30,27,0.7317073170731707,0.45,30.198780487804882
358,C1,3,0,13,18,0.9,0.3,-6.300000000000002
359,C1,0,70,33,30,0.4647887323943662,0.5,69.66197183098592
359,C1,1,0,13,20,0.9,0.3333333333333333,-5.033333333333335
359,C1,2,41,33,30,0.7857142857142857,0.5,30.071428571428573
359,C1,3,0,13,20,0.9,0.3333333333333333,-5.033333333333335
360,C1,0,64,30,33,0.46153846153846156,0.5,66.65384615384616
360,C1,1,0,11,22,0.9,0.36666666666666664,-1.833333333333334
360,C1,2,44,30,33,0.6666666666666666,0.5,40.5
360,C1,3,0,11,22,0.9,0.36666666666666664,-1.833333333333334
361,C1,0,63,33,36,0.515625,0.5,63.984375
361,C1,1,0,13,24,0.9,0.4,-2.0999999999999996
361,C1,2,44,33,36,0.7333333333333333,0.5,37.8
361,C1,3,0,13,24,0.9,0.4,-2.0999999999999996
362,B2,0,10,5,3,0.45454545454545453,0.1,8.027272727272727
362,B2,1,3,3,2,0.75,0.1,0.95
362,B2,2,25,5,3,0.3,0.1,23.8
362,B2,3,3,3,2,0.75,0.1,0.95
362,C1,0,62,33,39,0.5238095238095238,0.5,64.21428571428571
362,C1,1,1,12,26,0.9,0.43333333333333335,1.4666666666666668
362,C1,2,46,33,39,0.7021276595744681,0.5,42.329787234042556
362,C1,3,1,12,26,0.9,0.43333333333333335,1.4666666666666668
363,C1,0,58,34,42,0.576271186440678,0.5,59.40677966101695
363,C1,1,0,13,28,0.9,0.4666666666666667,1.3666666666666654
363,C1,2,45,34,42,0.7391304347826086,0.5,40.869565217391305
363,C1,3,0,13,28,0.9,0.4666666666666667,1.3666666666666654
364,B0,0,46,12,3,0.3,0.1,42.699999999999996
364,B0,1,0,3,2,0.9,0.1,-2.5
364,B0,2,31,12,3,0.375,0.1,26.8
364,B0,3,0,3,2,0.9,0.1,-2.5
364,C1,0,60,32,45,0.5245901639344263,0.5,65.71311475409836
364,C1,1,0,12,30,0.9,0.5,4.199999999999999
364,C1,2,45,32,45,0.6956521739130435,0.5,45.23913043478261
364,C1,3,0,12,30,0.9,0.5,4.199999999999999
365,B0,0,38,14,6,0.358974358974359,0.1,33.57435897435898
365,B0,1,0,4,4,0.9,0.1,-3.2
365,B0,2,31,14,6,0.4375,0.1,25.475
365,B0,3,0,4,4,0.9,0.1,-3.2
365,C1,0,62,35,48,0.5555555555555556,0.5,66.55555555555556
365,C1,1,1,13,32,0.9,0.5,5.299999999999999
365,C1,2,46,35,48,0.7446808510638298,0.5,43.93617021276596
365,C1,3,1,13,32,0.9,0.5,5.299999999999999
366,B0,0,41,16,9,0.38095238095238093,0.15,36.25476190476191
366,B0,1,0,5,6,0.9,0.1,-3.9
366,B0,2,31,16,9,0.5,0.15,24.35
366,B0,3,0,5,6,0.9,0.1,-3.9
366,C1,0,64,35,51,0.5384615384615384,0.5,70.65384615384616
366,C1,1,0,15,34,0.9,0.5,3.5
366,C1,2,46,35,51,0.7446808510638298,0.5,45.43617021276596
366,C1,3,0,15,34,0.9,0.5,3.5
367,B0,0,38,16,12,0.41025641025641024,0.2,33.83589743589744
367,B0,1,0,6,8,0.9,0.13333333333333333,-4.333333333333334
367,B0,2,35,16,12,0.4444444444444444,0.2,30.28888888888889
367,B0,3,0,6,8,0.9,0.13333333333333333,-4.333333333333334
367,C1,0,60,36,54,0.5901639344262295,0.5,65.75409836065575
367,C1,1,0,14,36,0.9,0.5,5.4
367,C1,2,46,36,54,0.7659574468085106,0.5,45.42553191489362
367,C1,3,0,14,36,0.9,0.5,5.4
368,B0,0,43,17,15,0.38636363636363635,0.25,40.18181818181818
368,B0,1,0,6,10,0.9,0.16666666666666666,-3.733333333333334
368,B0,2,37,17,15,0.4473684210526316,0.25,33.14473684210526
368,B0,3,0,6,10,0.9,0.16666666666666666,-3.733333333333334
368,C1,0,63,39,57,0.609375,0.5,67.734375
368,C1,1,0,15,38,0.9,0.5,5.5
368,C1,2,47,39,57,0.8125,0.5,43.8125
368,C1,3,0,15,38,0.9,0.5,5.5
369,B0,0,44,18,18,0.4,0.3,42.199999999999996
369,B0,1,0,6,12,0.9,0.2,-3.0
369,B0,2,37,18,18,0.47368421052631576,0.3,33.873684210526314
369,B0,3,0,6,12,0.9,0.2,-3.0
369,C1,0,58,41,60,0.6949152542372882,0.5,59.50847457627118
369,C1,1,0,16,40,0.9,0.5,5.6
369,C1,2,47,41,60,0.8541666666666666,0.5,41.97916666666667
369,C1,3,0,16,40,0.9,0.5,5.6
370,B0,0,49,19,21,0.38,0.35,49.13
370,B0,1,0,8,14,0.9,0.23333333333333334,-3.9333333333333336
370,B0,2,41,19,21,0.4523809523809524,0.35,39.75476190476191
370,B0,3,0,8,14,0.9,0.23333333333333334,-3.9333333333333336
370,B1,0,85,63,3,0.7325581395348837,0.1,39.14883720930232
370,B1,2,134,62,3,0.45925925925925926,0.1,105.82592592592592
370,C1,0,57,41,63,0.7068965517241379,0.5,59.51724137931035
370,C1,1,0,15,42,0.9,0.5,7.5
370,C1,2,47,41,63,0.8541666666666666,0.5,43.47916666666667
370,C1,3,0,15,42,0.9,0.5,7.5
371,A1,0,60,15,3,0.3,0.1,55.8
371,A1,1,3,10,2,0.9,0.1,-5.8
371,A1,2,9,15,3,0.9,0.1,-4.2
371,A1,3,3,10,2,0.9,0.1,-5.8
371,B0,0,52,18,24,0.33962264150943394,0.4,55.486792452830194
371,B0,1,0,8,16,0.9,0.26666666666666666,-2.9333333333333336
371,B0,2,43,18,24,0.4090909090909091,0.4,45.236363636363635
371,B0,3,0,8,16,0.9,0.26666666666666666,-2.9333333333333336
371,B1,0,82,62,6,0.7469879518072289,0.1,36.28674698795181
371,B1,2,145,61,6,0.4178082191780822,0.1,120.11369863013698
371,C1,0,51,43,66,0.8269230769230769,0.5,48.44230769230769
371,C1,1,0,16,44,0.9,0.5,7.6
371,C1,2,47,42,66,0.875,0.5,43.25
371,C1,3,0,16,44,0.9,0.5,7.6
372,B0,0,55,19,27,0.3392857142857143,0.45,60.70357142857143
372,B0,1,0,7,18,0.9,0.3,-0.9000000000000004
372,B0,2,46,19,27,0.40425531914893614,0.45,50.469148936170214
372,B0,3,0,7,18,0.9,0.3,-0.9000000000000004
372,B1,0,88,63,9,0.7078651685393258,0.15,44.75449438202248
372,B1,2,165,63,9,0.3795180722891566,0.15,142.4403614457831
372,C1,0,54,45,69,0.8181818181818182,0.5,51.68181818181818
372,C1,1,0,16,46,0.9,0.5,8.6
372,C1,2,47,45,69,0.9,0.5,41.0
372,C1,3,0,16,46,0.9,0.5,8.6
373,B0,0,49,19,30,0.38,0.5,56.78
373,B0,1,0,8,20,0.9,0.3333333333333333,-0.5333333333333341
373,B0,2,46,19,30,0.40425531914893614,0.5,53.319148936170215
373,B0,3,0,8,20,0.9,0.3333333333333333,-0.5333333333333341
373,B1,0,90,63,12,0.6923076923076923,0.2,48.784615384615385
373,B1,2,162,63,12,0.38650306748466257,0.2,140.05030674846626
373,C1,0,54,43,72,0.7818181818181819,0.5,56.38181818181818
373,C1,1,0,14,48,0.9,0.5,11.4
373,C1,2,47,43,72,0.8958333333333334,0.5,44.479166666666664
373,C1,3,0,14,48,0.9,0.5,11.4
374,B0,0,49,20,33,0.4,0.5,57.5
374,B0,1,0,7,22,0.9,0.36666666666666664,1.7666666666666666
374,B0,2,46,20,33,0.425531914893617,0.5,53.98936170212766
374,B0,3,0,7,22,0.9,0.36666666666666664,1.7666666666666666
374,B1,0,99,63,15,0.63,0.25,63.06
374,B1,2,177,66,15,0.3707865168539326,0.25,156.27808988764045
374,C1,0,54,45,75,0.8181818181818182,0.5,54.68181818181818
374,C1,1,0,15,50,0.9,0.5,11.5
374,C1,2,47,44,75,0.9,0.5,44.9
374,C1,3,0,15,50,0.9,0.5,11.5
