time,tls,selected_phase,pressure_best,pressure_second,pressure_gap,max_age,avg_age,phase_switched
789,B1,2,268.7,204.5,64.19999999999999,338,169,0
789,B2,0,194.7,148.4,46.29999999999998,396,187,0
789,C1,0,126.5,123.4,3.0999999999999943,162,76.5,0
790,B0,0,172.5,119.0,53.5,414,195.5,0
790,B1,2,277.2,211.0,66.19999999999999,364,182,0
790,B2,0,201.1,151.0,50.099999999999994,414,195.5,0
790,C1,0,135.0,128.7,6.300000000000011,180,85,0
791,B0,0,158.5,119.19999999999999,39.30000000000001,432,204,0
791,B1,2,284.3,220.10000000000002,64.19999999999999,390,195,0
791,B2,0,208.2,155.3,52.89999999999998,432,204,0
791,C1,0,145.4,133.3,12.099999999999994,198,93.5,0
792,B0,0,155.2,127.1,28.099999999999994,450,212.5,0
792,B1,2,290.7,228.10000000000002,62.599999999999966,416,208,0
792,B2,0,217.60000000000002,158.9,58.70000000000002,450,212.5,0
792,C1,0,159.3,139.29999999999998,20.00000000000003,216,102,0
793,B0,0,157.9,129.0,28.900000000000006,468,221,0
793,B1,2,298.5,240.20000000000002,58.29999999999998,442,221,0
793,B2,0,219.3,161.8,57.5,468,221,0
793,C1,0,168.4,141.89999999999998,26.50000000000003,234,110.5,0
794,B1,2,306.3,247.3,59.0,468,234,0
794,C1,0,183.9,146.20000000000002,37.69999999999999,252,119,0
795,A1,2,37.900000000000006,29.500000000000007,8.399999999999999,18,8.5,1
795,B1,2,313.4,252.7,60.69999999999999,494,247,0
795,C1,0,194.4,150.5,43.900000000000006,270,127.5,0
796,B1,2,321.9,261.8,60.099999999999966,520,260,0
796,C1,0,203.89999999999998,155.8,48.099999999999966,288,136,0
797,B1,2,330.4,276.29999999999995,54.10000000000002,546,273,0
797,C1,0,210.3,160.4,49.900000000000006,306,144.5,0
798,B1,2,337.5,285.70000000000005,51.799999999999955,572,286,0
798,C1,0,211.3,163.3,48.0,324,153,0
799,B1,2,347.4,305.9,41.5,598,299,0
799,C1,0,211.3,163.2,48.10000000000002,342,161.5,0
800,B1,2,355.2,317.7,37.5,624,312,0
800,C1,0,214.7,167.8,46.89999999999998,360,170,0
801,B1,2,363.70000000000005,330.20000000000005,33.5,650,325,0
801,C1,0,219.7,170.7,49.0,378,178.5,0
802,B1,2,370.79999999999995,343.0,27.799999999999955,676,338,0
802,C1,0,222.7,173.60000000000002,49.099999999999966,396,187,0
803,C1,0,222.7,176.5,46.19999999999999,414,195.5,0
804,C1,0,231.1,181.1,50.0,432,204,0
805,C1,0,238.4,186.0,52.400000000000006,450,212.5,0
806,C1,0,241.70000000000002,188.9,52.80000000000001,468,221,0
808,B0,2,33.70000000000001,0.0,33.70000000000001,18,8.5,1
808,B2,0,69.10000000000001,65.5,3.6000000000000085,18,8.5,0
809,B2,0,70.8,68.4,2.3999999999999915,36,17,0
810,A1,0,62.300000000000004,20.300000000000004,42.0,18,8.5,1
810,B2,0,76.2,72.0,4.200000000000003,54,25.5,0
811,B2,0,78.8,74.2,4.599999999999994,72,34,0
812,B2,0,82.60000000000001,78.5,4.1000000000000085,90,42.5,0
813,B2,0,86.6,81.4,5.199999999999989,108,51,0
814,B2,0,93.4,85.7,7.700000000000003,126,59.5,0
815,B2,0,97.4,88.6,8.800000000000011,144,68,0
816,B2,0,104.4,88.5,15.900000000000006,162,76.5,0
817,B1,0,205.3,197.50000000000003,7.799999999999983,26,13,1
817,B2,0,112.60000000000001,89.5,23.10000000000001,180,85,0
818,B2,0,118.0,89.80000000000001,28.19999999999999,198,93.5,0
819,B2,0,124.10000000000001,90.1,34.000000000000014,216,102,0
820,B2,0,127.9,91.1,36.80000000000001,234,110.5,0
821,B2,0,132.6,93.7,38.89999999999999,252,119,0
821,C1,0,96.60000000000001,93.6,3.000000000000014,18,8.5,0
822,B2,0,140.8,95.4,45.400000000000006,270,127.5,0
822,C1,0,102.0,97.2,4.799999999999997,36,17,0
823,B0,0,47.1,2.900000000000004,44.199999999999996,18,8.5,1
823,B2,0,145.5,98.0,47.5,288,136,0
823,C1,0,105.4,101.8,3.6000000000000085,54,25.5,0
824,B2,0,147.9,98.6,49.30000000000001,306,144.5,0
824,C1,0,112.8,106.4,6.3999999999999915,72,34,0
825,A1,0,64.7,24.000000000000007,40.699999999999996,18,8.5,0
825,B2,0,156.3,102.2,54.10000000000001,324,153,0
825,C1,0,118.2,111.0,7.200000000000003,90,42.5,0
826,A1,0,69.7,24.900000000000002,44.8,36,17,0
826,B2,0,155.0,101.1,53.900000000000006,342,161.5,0
826,C1,0,128.6,115.6,13.0,108,51,0
827,A1,0,73.7,27.799999999999997,45.900000000000006,54,25.5,0
827,B2,0,156.7,110.0,46.69999999999999,360,170,0
827,C1,0,136.0,120.2,15.799999999999997,126,59.5,0
828,A1,0,84.9,32.800000000000004,52.1,72,34,0
828,B2,0,161.39999999999998,109.9,51.49999999999997,378,178.5,0
828,C1,0,142.4,124.8,17.60000000000001,144,68,0
829,A1,0,89.9,34.7,55.2,90,42.5,0
829,B2,0,169.8,113.5,56.30000000000001,396,187,0
829,C1,0,149.8,129.4,20.400000000000006,162,76.5,0
830,A1,0,99.30000000000001,38.3,61.000000000000014,108,51,0
830,B2,0,178.2,114.1,64.1,414,195.5,0
830,C1,0,157.2,134.0,23.19999999999999,180,85,0
831,A1,0,107.10000000000001,42.60000000000001,64.5,126,59.5,0
831,B2,0,180.6,117.69999999999999,62.900000000000006,432,204,0
831,C1,0,162.6,137.6,25.0,198,93.5,0
832,A1,0,114.1,47.5,66.6,144,68,0
832,B1,2,210.10000000000002,152.00000000000003,58.099999999999994,26,13,1
832,B2,0,188.0,120.30000000000001,67.69999999999999,450,212.5,0
832,C1,0,164.0,141.2,22.80000000000001,216,102,0
833,A1,0,118.1,50.4,67.69999999999999,162,76.5,0
833,B2,0,186.0,120.19999999999999,65.80000000000001,468,221,0
833,C1,0,171.4,145.8,25.599999999999994,234,110.5,0
834,A1,0,127.7,59.1,68.6,180,85,0
834,C1,0,178.8,150.4,28.400000000000006,252,119,0
835,A1,0,133.1,66.7,66.39999999999999,198,93.5,0
835,C1,0,189.2,155.0,34.19999999999999,270,127.5,0
836,A1,0,135.7,70.9,64.79999999999998,216,102,0
836,C1,0,194.6,158.6,36.0,288,136,0
837,A1,0,139.7,73.8,65.89999999999999,234,110.5,0
837,C1,0,203.0,164.2,38.80000000000001,306,144.5,0
838,A1,0,142.5,78.1,64.4,252,119,0
838,B0,0,0.0,0.0,0.0,18,8.5,0
838,C1,0,210.4,168.8,41.599999999999994,324,153,0
839,A1,0,149.3,84.4,64.9,270,127.5,0
839,B0,0,0.0,0.0,0.0,36,17,0
839,C1,0,219.2,174.1,45.099999999999994,342,161.5,0
840,A1,0,151.89999999999998,88.6,63.29999999999998,288,136,0
840,B0,2,3.600000000000003,0.6999999999999993,2.900000000000004,54,25.5,1
840,C1,0,228.0,179.4,48.599999999999994,360,170,0
841,A1,0,154.9,92.5,62.400000000000006,306,144.5,0
841,C1,0,230.8,183.7,47.10000000000002,378,178.5,0
